Hand,Player Profit,Running Count,True Count,Current Bet Size,Player Wins,Dealer Wins,Ties,Player Blackjacks,Dealer Blackjacks
22,-90,2,0,10,4,14,3,0,1
23,-100,0,0,10,4,15,3,0,1
24,-110,3,0,10,4,16,3,0,1
25,-110,4,1,10,4,16,4,0,1
26,-120,5,1,10,4,17,4,0,1
27,-110,6,1,10,5,17,4,0,1
28,-90,7,2,20,6,17,4,0,1
29,-70,5,2,20,7,17,4,0,1
30,-60,9,1,10,8,17,4,0,1
31,-90,11,3,30,8,18,4,0,1
32,-60,13,3,30,9,18,4,0,1
33,-120,13,6,60,9,19,4,0,1
34,-180,15,6,60,9,20,4,0,1
35,-110,14,7,70,10,20,4,0,1
37,-230,14,5,50,10,22,4,0,2
38,-160,11,7,70,1,22,4,0,2
39,-210,8,5,50,1,23,4,0,2
40,-170,6,4,40,2,23,4,0,2
41,-170,5,3,30,2,23,5,0,2
42,-150,10,2,20,3,23,5,0,2
1,10,0,0,10,1,0,0,0,0
2,20,3,0,10,2,0,0,0,0
3,10,2,0,10,2,1,0,0,0
4,0,3,0,10,2,2,0,0,0
5,-10,-2,0,10,2,3,0,0,0
6,-20,4,-1,10,2,4,0,0,0
7,-10,3,0,10,3,4,0,0,0
8,0,9,0,10,4,4,0,0,0
9,0,11,1,10,4,4,1,0,0
10,-20,11,2,20,4,5,1,0,0
11,-20,11,2,20,4,5,2,0,0
12,-20,10,2,20,4,5,3,0,0
14,20.0,4,1,10,6,5,3,1,0
15,10.0,10,1,10,6,6,3,1,0
16,-10.0,11,2,20,6,7,3,1,0
17,-30.0,9,2,20,6,8,3,1,0
18,-50.0,12,2,20,6,9,3,1,0
19,-80.0,11,3,30,6,10,3,1,0
20,-60.0,12,2,20,7,10,3,1,0
22,-110.0,9,2,20,7,12,3,1,1
23,-90.0,10,2,20,8,12,3,1,1
24,-70.0,11,2,20,1,12,3,1,1
25,-40.0,7,3,30,2,12,3,1,1
26,-60.0,9,2,20,2,13,3,1,1
27,-30.0,9,3,30,1,13,3,1,1
28,-60.0,9,3,30,1,14,3,1,1
29,-90.0,11,3,30,1,15,3,1,1
30,-60.0,14,3,30,2,15,3,1,1
31,-20.0,14,4,40,1,15,3,1,1
32,-60.0,13,4,40,1,16,3,1,1
33,-100.0,12,4,40,1,17,3,1,1
34,-160.0,16,6,60,1,18,3,1,1
35,-160.0,18,8,80,1,18,4,1,1
36,-70.0,21,9,90,2,18,4,1,1
39,80.0,19,10,100,4,19,4,2,2
40,170.0,18,9,90,5,19,4,2,2
41,80.0,18,9,90,5,20,4,2,2
42,-10.0,17,9,90,5,21,4,2,2
1,10,1,0,10,1,0,0,0,0
2,20,-2,0,10,2,0,0,0,0
3,10,-3,-1,10,2,1,0,0,0
4,20,-1,-1,10,3,1,0,0,0
5,30,-2,-1,10,4,1,0,0,0
6,20,-2,-1,10,4,2,0,0,0
8,25.0,0,0,10,5,3,0,1,0
9,35.0,-2,0,10,1,3,0,1,0
10,25.0,-2,-1,10,1,4,0,1,0
12,30.0,0,-2,10,2,5,0,2,0
13,20.0,-6,0,10,2,6,0,2,0
15,20.0,-2,-2,10,3,7,0,2,1
16,30.0,-1,-1,10,4,7,0,2,1
17,20.0,0,-1,10,4,8,0,2,1
18,10.0,2,0,10,4,10,0,2,1
19,0.0,5,0,10,4,11,0,2,1
20,10.0,6,1,10,5,11,0,2,1
21,0.0,6,1,10,5,12,0,2,1
22,-10.0,9,1,10,5,13,0,2,1
23,-30.0,6,2,20,5,14,0,2,1
24,-20.0,7,1,10,1,14,0,2,1
25,0.0,7,2,20,1,14,0,2,1
26,20.0,6,2,20,2,14,0,2,1
27,40.0,9,2,20,1,14,0,2,1
28,10.0,13,3,30,1,15,0,2,1
29,-30.0,12,4,40,1,16,0,2,1
30,-70.0,14,4,40,1,17,0,2,1
31,-110.0,17,4,40,1,18,0,2,1
32,-160.0,20,5,50,1,19,0,2,1
33,-260.0,24,10,100,1,20,0,2,1
34,-380.0,26,12,120,1,21,0,2,1
35,-250.0,30,13,130,1,21,0,2,1
36,-400.0,28,15,150,1,23,0,2,1
37,20.0,26,14,140,3,23,0,2,1
39,-100.0,24,12,120,3,24,1,3,2
40,-220.0,26,12,120,3,25,1,3,2
41,-90.0,29,13,130,1,25,1,3,2
2,25.0,-2,-1,10,1,0,0,1,0
3,35.0,-4,-1,10,2,0,0,1,0
4,45.0,0,-1,10,1,0,0,1,0
5,55.0,2,0,10,2,0,0,1,0
6,65.0,7,0,10,1,0,0,1,0
7,55.0,13,1,10,1,1,0,1,0
8,55.0,15,2,20,1,1,1,1,0
9,85.0,16,3,30,1,1,1,1,0
10,55.0,20,3,30,1,2,1,1,0
11,15.0,20,4,40,1,3,1,1,0
12,-25.0,23,4,40,1,4,1,1,0
13,15.0,20,4,40,2,4,1,1,0
14,15.0,17,4,40,2,5,2,1,0
15,55.0,12,4,40,3,5,2,1,0
16,25.0,11,3,30,3,6,2,1,0
17,25.0,10,2,20,3,6,3,1,0
18,5.0,8,2,20,3,7,3,1,0
19,25.0,4,2,20,1,7,3,1,0
20,15.0,0,1,10,1,8,3,1,0
21,25.0,4,0,10,2,8,3,1,0
22,35.0,4,1,10,3,8,3,1,0
23,25.0,6,1,10,3,9,3,1,0
26,70.0,7,2,20,5,9,4,3,0
27,90.0,11,2,20,6,9,4,3,0
28,120.0,13,3,30,7,9,4,3,0
29,80.0,17,4,40,7,10,4,3,0
30,130.0,17,5,50,1,10,4,3,0
31,80.0,21,5,50,1,11,4,3,0
32,150.0,21,7,70,2,11,4,3,0
35,245.0,23,10,100,1,12,4,4,1
36,355.0,23,11,110,2,12,4,4,1
37,465.0,20,11,110,1,12,4,4,1
38,365.0,19,10,100,1,13,4,4,1
39,455.0,22,9,90,2,13,4,4,1
40,345.0,19,11,110,2,14,4,4,1
41,255.0,18,9,90,2,15,4,4,1
42,345.0,18,9,90,1,15,4,4,1
43,255.0,21,9,90,1,16,4,4,1
1,-10,-1,0,10,0,1,0,0,0
2,0,3,-1,10,1,1,0,0,0
3,-10,7,0,10,1,2,0,0,0
4,0,8,1,10,2,2,0,0,0
5,0,4,1,10,2,2,1,0,0
6,-10,9,0,10,2,3,1,0,0
7,0,8,1,10,3,3,1,0,0
9,25.0,5,0,10,5,3,1,1,0
10,15.0,5,1,10,5,4,1,1,0
11,25.0,4,1,10,6,4,1,1,0
13,25.0,2,0,10,1,5,1,1,1
14,15.0,4,0,10,1,6,1,1,1
15,25.0,6,0,10,2,6,1,1,1
16,15.0,10,1,10,2,7,1,1,1
18,65.0,13,2,20,4,7,1,2,1
19,95.0,17,3,30,1,7,1,2,1
20,135.0,18,4,40,2,7,1,2,1
21,95.0,19,4,40,2,8,1,2,1
22,55.0,22,4,40,2,9,1,2,1
23,105.0,21,5,50,1,9,1,2,1
24,55.0,24,5,50,1,10,1,2,1
25,-25.0,25,8,80,1,11,1,2,1
27,25.0,21,7,70,2,12,1,3,1
28,-45.0,26,7,70,2,13,1,3,1
29,-125.0,31,8,80,2,14,1,3,1
31,-315.0,26,9,90,2,16,1,3,2
32,-235.0,25,8,80,3,16,1,3,2
33,-315.0,26,8,80,3,17,1,3,2
35,-565.0,20,12,120,3,19,1,3,3
36,-565.0,16,10,100,3,19,2,3,3
37,-485.0,16,8,80,1,19,2,3,3
38,-485.0,15,8,80,1,19,3,3,3
39,-555.0,13,7,70,1,20,3,3,3
41,-565.0,12,5,50,2,21,3,3,4
42,-625.0,16,6,60,2,22,3,3,4
43,-705.0,16,8,80,2,23,3,3,4
1,10,1,0,10,1,0,0,0,0
2,20,3,0,10,2,0,0,0,0
3,10,-2,0,10,2,1,0,0,0
4,20,-4,-1,10,1,1,0,0,0
5,40,-1,-1,10,1,1,1,0,0
6,30,0,-1,10,1,2,1,0,0
7,20,1,0,10,1,3,1,0,0
8,30,-1,0,10,1,3,1,0,0
9,40,0,-1,10,2,3,1,0,0
10,30,4,0,10,2,4,1,0,0
11,20,2,0,10,2,5,1,0,0
12,10,-1,0,10,2,6,1,0,0
13,10,-5,-1,10,2,6,2,0,0
14,20,-4,-2,10,3,6,2,0,0
15,10,1,-1,10,3,7,2,0,0
16,20,0,0,10,4,7,2,0,0
17,30,4,0,10,5,7,2,0,0
18,20,5,1,10,5,8,2,0,0
19,40,8,1,10,1,8,3,0,0
20,60,8,2,20,2,8,3,0,0
21,60,5,2,20,2,8,4,0,0
22,50,7,1,10,2,9,4,0,0
23,30,8,2,20,2,10,4,0,0
24,50,4,2,20,3,10,4,0,0
25,60,4,1,10,1,10,4,0,0
26,60,6,1,10,1,10,5,0,0
27,40,6,2,20,1,11,5,0,0
28,20,9,2,20,1,12,5,0,0
29,-10,11,3,30,1,13,5,0,0
30,-40,9,3,30,1,14,5,0,0
31,-10,6,3,30,2,14,5,0,0
32,20,6,3,30,3,14,5,0,0
34,35.0,10,3,30,4,15,5,1,0
35,85.0,12,5,50,5,15,5,1,0
36,85.0,13,6,60,5,15,6,1,0
38,215.0,8,4,40,1,15,6,2,0
39,255.0,8,4,40,1,15,6,2,0
40,295.0,8,4,40,1,15,6,2,0
41,335.0,7,4,40,2,15,6,2,0
42,365.0,4,3,30,3,15,6,2,0
1,-10,-3,0,10,0,1,0,0,0
2,-20,-1,-1,10,0,2,0,0,0
3,-10,-3,-1,10,1,2,0,0,0
4,0,-2,-1,10,2,2,0,0,0
5,10,4,-1,10,3,2,0,0,0
6,0,3,0,10,3,3,0,0,0
7,10,0,0,10,1,3,0,0,0
8,0,3,0,10,1,4,0,0,0
10,0,-4,0,10,2,5,0,0,1
11,10,-1,-1,10,3,5,0,0,1
12,0,4,-1,10,3,6,0,0,1
13,10,2,0,10,4,6,0,0,1
14,0,4,0,10,4,7,0,0,1
15,-10,5,1,10,4,8,0,0,1
16,-20,7,1,10,4,9,0,0,1
17,-30,10,1,10,4,10,0,0,1
18,-30,13,2,20,4,10,1,0,1
19,-60,13,3,30,4,11,1,0,1
20,-90,13,3,30,4,12,1,0,1
21,-60,11,3,30,5,12,1,0,1
22,-40,6,2,20,6,12,1,0,1
23,-50,7,1,10,6,13,1,0,1
24,-40,11,1,10,7,13,1,0,1
25,-70,10,3,30,7,14,1,0,1
26,-40,9,3,30,1,14,1,0,1
27,-40,9,3,30,1,14,2,0,1
29,-100,12,3,30,1,16,2,0,2
30,-60,17,4,40,2,16,2,0,2
31,-10,13,5,50,1,16,2,0,2
32,-50,15,4,40,1,17,2,0,2
33,-100,15,5,50,1,18,2,0,2
35,-250,16,8,80,1,20,2,0,3
36,-330,18,8,80,1,22,2,0,3
38,-95.0,26,10,100,3,22,2,1,3
39,-225.0,26,13,130,3,23,2,1,3
40,-355.0,24,13,130,3,24,2,1,3
41,-235.0,28,12,120,4,24,2,1,3
42,-375.0,26,14,140,4,25,2,1,3
1,-10,1,0,10,0,1,0,0,0
2,-20,2,0,10,0,2,0,0,0
3,-30,-1,0,10,0,3,0,0,0
5,-5.0,-4,-1,10,2,3,0,1,0
6,-15.0,-7,-1,10,2,4,0,1,0
7,15.0,-3,-2,10,4,4,0,1,0
8,5.0,-4,-1,10,4,5,0,1,0
9,-5.0,-5,-1,10,4,6,0,1,0
10,-15.0,-8,-1,10,4,7,0,1,0
11,-15.0,-12,-2,10,4,7,1,1,0
12,-25.0,-17,-3,10,4,8,1,1,0
13,-15.0,-14,-4,10,5,8,1,1,0
14,-5.0,-11,-3,10,1,8,1,1,0
15,-5.0,-12,-3,10,1,8,2,1,0
16,-5.0,-10,-3,10,1,8,3,1,0
17,-15.0,-9,-3,10,1,9,3,1,0
18,-15.0,-9,-3,10,1,9,4,1,0
19,-25.0,-5,-3,10,1,10,4,1,0
20,-35.0,-6,-2,10,1,11,4,1,0
21,-45.0,-2,-2,10,1,12,4,1,0
22,-55.0,-1,-1,10,1,13,4,1,0
23,-45.0,0,-1,10,2,13,4,1,0
25,-65.0,5,-1,10,2,15,4,1,1
26,-55.0,0,1,10,3,15,4,1,1
27,-65.0,1,0,10,3,16,4,1,1
28,-55.0,-4,0,10,4,16,4,1,1
29,-55.0,-6,-2,10,4,16,5,1,1
30,-45.0,-4,-2,10,5,16,5,1,1
31,-55.0,-4,-2,10,5,17,5,1,1
33,-75.0,-1,-1,10,5,19,5,1,2
34,-85.0,2,-1,10,5,20,5,1,2
35,-75.0,5,1,10,6,20,5,1,2
36,-95.0,9,2,20,6,21,5,1,2
38,5.0,10,4,40,8,21,5,2,2
39,-45.0,14,5,50,8,22,5,2,2
40,-115.0,15,7,70,8,23,5,2,2
41,-185.0,20,7,70,8,24,5,2,2
42,-285.0,20,10,100,8,25,5,2,2
43,-185.0,20,10,100,9,25,5,2,2
1,10,3,0,10,1,0,0,0,0
2,20,10,0,10,2,0,0,0,0
3,10,11,1,10,2,1,0,0,0
4,20,14,1,10,3,1,0,0,0
5,0,12,2,20,3,2,0,0,0
6,20,17,2,20,1,2,0,0,0
7,-10,17,3,30,1,3,0,0,0
8,20,20,3,30,2,3,0,0,0
9,60,22,4,40,3,3,0,0,0
11,120.0,22,4,40,4,3,1,1,0
12,160.0,27,4,40,5,3,1,1,0
13,110.0,29,5,50,5,4,1,1,0
14,40.0,30,7,70,5,5,1,1,0
15,-30.0,28,7,70,5,6,1,1,0
16,-100.0,33,7,70,5,7,1,1,0
17,-180.0,34,8,80,5,8,1,1,0
18,-100.0,32,8,80,1,8,1,1,0
19,-180.0,28,8,80,1,9,1,1,0
20,-110.0,26,7,70,2,9,1,1,0
21,-170.0,28,6,60,2,10,1,1,0
22,-240.0,25,7,70,2,11,1,1,0
23,-180.0,21,6,60,1,11,1,1,0
25,-75.0,21,6,60,2,11,2,2,0
26,-145.0,19,7,70,2,12,2,2,0
27,-85.0,20,6,60,3,12,2,2,0
28,-145.0,21,6,60,3,13,2,2,0
29,-215.0,27,7,70,3,14,2,2,0
30,-125.0,26,9,90,1,14,2,2,0
31,-125.0,26,8,80,1,14,3,2,0
32,-45.0,30,8,80,2,14,3,2,0
33,-145.0,29,10,100,2,15,3,2,0
34,-285.0,28,14,140,2,16,3,2,0
35,-425.0,32,14,140,2,17,3,2,0
36,-585.0,29,16,160,2,18,3,2,0
37,-725.0,31,14,140,2,19,3,2,0
38,-575.0,34,15,150,3,19,3,2,0
39,-405.0,35,17,170,1,19,3,2,0
41,-310.0,29,16,160,2,20,3,3,0
42,-170.0,28,14,140,3,20,3,3,0
1,10,3,0,10,1,0,0,0,0
2,0,3,0,10,1,1,0,0,0
3,10,3,0,10,1,1,0,0,0
4,0,4,0,10,1,2,0,0,0
5,10,3,0,10,1,2,0,0,0
6,0,1,0,10,1,3,0,0,0
7,-10,4,0,10,1,4,0,0,0
10,-40,2,1,10,1,7,0,0,2
11,-40,2,0,10,1,7,1,0,2
12,-30,4,0,10,1,7,1,0,2
13,-40,4,0,10,1,8,1,0,2
15,-35.0,8,0,10,2,9,1,1,2
16,-55.0,13,2,20,2,10,1,1,2
17,-85.0,12,3,30,2,11,1,1,2
18,-115.0,16,3,30,2,12,1,1,2
19,-75.0,14,4,40,1,12,1,1,2
20,-75.0,10,3,30,1,12,2,1,2
21,-95.0,19,2,20,1,13,2,1,2
22,-135.0,20,4,40,1,14,2,1,2
23,-185.0,21,5,50,1,15,2,1,2
24,-235.0,24,5,50,1,16,2,1,2
25,-295.0,25,6,60,1,17,2,1,2
26,-295.0,21,8,80,1,17,3,1,2
27,-225.0,25,7,70,2,17,3,1,2
28,-145.0,25,8,80,3,17,3,1,2
29,-65.0,22,8,80,4,17,3,1,2
31,-205.0,22,7,70,4,19,3,1,3
32,-135.0,22,7,70,1,19,3,1,3
33,-65.0,21,7,70,1,19,3,1,3
34,5.0,22,7,70,2,19,3,1,3
35,-105.0,24,11,110,2,20,3,1,3
36,-225.0,24,12,120,2,21,3,1,3
37,-345.0,25,12,120,2,22,3,1,3
38,-225.0,20,12,120,3,22,3,1,3
39,-225.0,19,10,100,3,22,4,1,3
40,-315.0,20,9,90,3,24,4,1,3
41,-315.0,23,10,100,3,24,5,1,3
42,-425.0,23,11,110,3,25,5,1,3
43,-425.0,22,11,110,3,25,6,1,3
1,10,1,0,10,1,0,0,0,0
2,0,-2,0,10,1,1,0,0,0
3,0,-2,-1,10,1,1,1,0,0
4,10,-1,-1,10,1,1,1,0,0
5,0,0,-1,10,1,2,1,0,0
6,10,1,0,10,2,2,1,0,0
7,0,0,0,10,2,3,1,0,0
8,-10,0,0,10,2,4,1,0,0
9,-20,-1,0,10,2,5,1,0,0
10,-30,-3,-1,10,2,6,1,0,0
11,-40,-2,-1,10,2,7,1,0,0
12,-50,1,-1,10,2,8,1,0,0
13,-60,3,0,10,2,9,1,0,0
14,-60,-1,0,10,2,9,2,0,0
15,-70,3,-1,10,2,10,2,0,0
16,-80,0,0,10,2,11,2,0,0
17,-90,1,0,10,2,12,2,0,0
18,-100,3,0,10,2,13,2,0,0
19,-100,5,0,10,2,13,3,0,0
20,-110,3,1,10,2,14,3,0,0
21,-120,3,0,10,2,16,3,0,0
22,-110,6,0,10,1,16,3,0,0
23,-100,5,1,10,2,16,3,0,0
24,-90,4,1,10,1,16,3,0,0
25,-80,7,1,10,1,16,3,0,0
26,-100,8,2,20,1,17,3,0,0
27,-120,7,2,20,1,18,3,0,0
28,-120,3,2,20,1,18,4,0,0
29,-130,3,1,10,1,19,4,0,0
30,-120,1,1,10,1,19,4,0,0
31,-120,3,0,10,1,19,5,0,0
34,-105.0,4,0,10,1,20,5,1,1
35,-125.0,2,2,20,1,21,5,1,1
36,-115.0,3,1,10,1,21,5,1,1
37,-115.0,3,1,10,1,21,6,1,1
39,-110.0,9,1,10,2,22,6,2,1
40,-70.0,10,4,40,3,22,6,2,1
42,-45.0,6,5,50,4,23,6,3,1
1,10,3,0,10,1,0,0,0,0
2,20,5,0,10,2,0,0,0,0
3,30,10,0,10,3,0,0,0,0
4,20,9,1,10,3,1,0,0,0
5,10,11,1,10,3,2,0,0,0
6,30,13,2,20,4,2,0,0,0
7,50,17,2,20,5,2,0,0,0
8,20,20,3,30,5,3,0,0,0
9,60,15,4,40,6,3,0,0,0
10,30,16,3,30,6,4,0,0,0
11,60,17,3,30,7,4,0,0,0
12,30,17,3,30,7,5,0,0,0
13,0,21,3,30,7,6,0,0,0
14,50,23,5,50,1,6,0,0,0
15,100,25,5,50,2,6,0,0,0
16,40,28,6,60,2,7,0,0,0
17,-30,32,7,70,2,8,0,0,0
18,50,31,8,80,1,8,0,0,0
19,-20,31,7,70,1,9,0,0,0
21,15.0,32,7,70,2,10,0,1,0
22,-65.0,34,8,80,2,11,0,1,0
23,45.0,33,11,110,3,11,0,1,0
24,-65.0,33,11,110,3,12,0,1,0
25,45.0,36,11,110,4,12,0,1,0
26,-75.0,34,12,120,4,13,0,1,0
27,35.0,35,11,110,1,13,0,1,0
28,-75.0,32,11,110,1,14,0,1,0
29,25.0,32,10,100,2,14,0,1,0
30,-75.0,31,10,100,2,15,0,1,0
32,345.0,30,9,90,5,15,0,2,0
34,195.0,26,13,130,5,16,1,2,1
35,65.0,30,13,130,5,17,1,2,1
